RED;NIVEL;IPRESS;MES;AÑO;INDICADOR;SUB INDICADOR;NUMERADOR;DENOMINADOR
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;JULIO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;68
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;AGOSTO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;1;62
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;SETIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;63
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;OCTUBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;69
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;NOVIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;64
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;DICIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;63
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;ENERO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;21
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;FEBRERO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;1;28
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;MARZO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;28
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;ABRIL;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;31
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;MAYO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;21
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;JUNIO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;41
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;JULIO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;28
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;AGOSTO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;27
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;SETIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;23
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;OCTUBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;27
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;NOVIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;23
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;DICIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;9
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;ENERO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;43
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;FEBRERO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;48
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;MARZO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;48
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;ABRIL;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;39
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;MAYO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;51
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;JUNIO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;44
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;JULIO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;51
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;AGOSTO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;51
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;SETIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;50
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;OCTUBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;54
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;NOVIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;40
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;DICIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;33
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;ENERO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;3;209
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;FEBRERO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;1;166
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;MARZO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;160
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;ABRIL;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;1;152
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;MAYO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;163
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;JUNIO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;161
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;JULIO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;147
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;AGOSTO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;152
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;SETIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;2;149
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;OCTUBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;2;160
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;NOVIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;1;140
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;DICIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;1;147
H REF LA CALETA;II-2;H REF LA CALETA;ENERO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;161
H REF LA CALETA;II-2;H REF LA CALETA;FEBRERO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;1;138
H REF LA CALETA;II-2;H REF LA CALETA;MARZO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;1;161
H REF LA CALETA;II-2;H REF LA CALETA;ABRIL;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;148
H REF LA CALETA;II-2;H REF LA CALETA;MAYO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;2;151
H REF LA CALETA;II-2;H REF LA CALETA;JUNIO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;116
H REF LA CALETA;II-2;H REF LA CALETA;JULIO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;142
H REF LA CALETA;II-2;H REF LA CALETA;AGOSTO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;1;130
H REF LA CALETA;II-2;H REF LA CALETA;SETIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;137
H REF LA CALETA;II-2;H REF LA CALETA;OCTUBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;146
H REF LA CALETA;II-2;H REF LA CALETA;NOVIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;125
H REF LA CALETA;II-2;H REF LA CALETA;DICIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;110
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;ENERO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;31
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;FEBRERO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;34
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;MARZO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;35
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;ABRIL;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;1;29
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;MAYO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;24
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;JUNIO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;33
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;JULIO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;41
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;AGOSTO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;36
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;SETIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;28
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;OCTUBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;28
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;NOVIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;1;30
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;DICIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;23
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;ENERO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;37
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;FEBRERO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;1;28
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;MARZO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;1;28
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;ABRIL;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;30
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;MAYO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;JUNIO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;24
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;JULIO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;37
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;AGOSTO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;25
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;SETIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;38
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;OCTUBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;37
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;NOVIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;30
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;DICIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;24
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;ENERO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;1;14
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;FEBRERO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;0
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;MARZO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;11
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;ABRIL;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;22
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;MAYO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;20
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;JUNIO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;24
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;JULIO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;25
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;AGOSTO;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;18
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;SETIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;19
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;OCTUBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;14
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;NOVIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;0;20
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;DICIEMBRE;2023;C. INDICADORES DE CALIDAD;20  Mortalidad Neonatal Precoz;;
DIRES ANCASH;DIRESA;DIRES ANCASH;ENERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;864
DIRES ANCASH;DIRESA;DIRES ANCASH;FEBRERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;813
DIRES ANCASH;DIRESA;DIRES ANCASH;MARZO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;2;917
DIRES ANCASH;DIRESA;DIRES ANCASH;ABRIL;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;862
DIRES ANCASH;DIRESA;DIRES ANCASH;MAYO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;887
DIRES ANCASH;DIRESA;DIRES ANCASH;JUNIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;2;824
DIRES ANCASH;DIRESA;DIRES ANCASH;JULIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;3;923
DIRES ANCASH;DIRESA;DIRES ANCASH;AGOSTO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;843
DIRES ANCASH;DIRESA;DIRES ANCASH;SETIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;876
DIRES ANCASH;DIRESA;DIRES ANCASH;OCTUBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;878
DIRES ANCASH;DIRESA;DIRES ANCASH;NOVIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;2;791
DIRES ANCASH;DIRESA;DIRES ANCASH;DICIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;3;879
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;ENERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;7
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;FEBRERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;11
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;MARZO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;10
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;ABRIL;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;14
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;MAYO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;11
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;JUNIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;6
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;JULIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;11
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;AGOSTO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;12
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;SETIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;9
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;OCTUBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;6
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;NOVIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;10
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;DICIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;16
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;ENERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;257
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;FEBRERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;246
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;MARZO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;228
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;ABRIL;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;224
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;MAYO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;264
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;JUNIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;251
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;JULIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;249
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;AGOSTO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;252
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;SETIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;249
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;OCTUBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;236
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;NOVIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;221
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;DICIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;267
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;ENERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;34
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;FEBRERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;40
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;MARZO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;37
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;ABRIL;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;36
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;MAYO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;42
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;JUNIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;45
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;JULIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;39
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;AGOSTO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;0
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;SETIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;40
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;OCTUBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;49
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;NOVIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;39
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;DICIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;39
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;ENERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;20
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;FEBRERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;15
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;MARZO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;62
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;ABRIL;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;32
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;MAYO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;21
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;JUNIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;JULIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;42
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;AGOSTO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;SETIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;29
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;OCTUBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;29
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;NOVIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;27
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;DICIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;22
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;ENERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;41
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;FEBRERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;67
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;MARZO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;58
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;ABRIL;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;60
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;MAYO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;65
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;JUNIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;60
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;JULIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;75
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;AGOSTO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;75
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;SETIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;57
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;OCTUBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;62
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;NOVIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;58
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;DICIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;61
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;ENERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;18
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;FEBRERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;14
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;MARZO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;16
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;ABRIL;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;22
